Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24,Sensor_25,Sensor_26,Sensor_27,Sensor_28,Sensor_29,Sensor_30,Sensor_31,Sensor_32,Sensor_33,Sensor_34,Sensor_35,Sensor_36,Sensor_37,Sensor_38,Sensor_39,Sensor_40,Sensor_41,Sensor_42,Sensor_43,Sensor_44,Sensor_45,Sensor_46,Sensor_47,Sensor_48,Sensor_49,Sensor_50,Sensor_51,Sensor_52,Sensor_53,Sensor_54,Sensor_55,Sensor_56,Sensor_57,Sensor_58,Sensor_59,Vibration_Intensity
0.9464026093748824,-0.6070946493374361,0.8177970507293046,0.7459768665268864,-0.19907553171948006,-0.14783672779566648,3.2090489225939844,2.2375090303162475,-0.9286578509192711,0.9495108281710777,-0.280209908513242,-0.648922038610847,0.036853146041045615,-2.9293306768295895,-2.8699918313388535,-1.0719839830202333,-1.094055949752216,-0.13188038238152225,-2.005619381263497,-2.185274811435782,3.465064382136206,-0.16231213746254872,0.3724204132944292,-1.38501440065512,-1.4215912967635884,0.5817212776443255,-1.4990543625071744,0.8770878837370447,-0.9800712410890084,0.37563619488036193,-0.40254381727017935,1.9613772207176656,-0.011075229745582768,-1.580559454345781,0.3556433628681966,-1.715846031701054,0.09807024124331837,-2.0310273253867988,-3.5610122859981486,0.08239786050723695,1.208978204407802,0.16821948878136653,0.18842872445662923,-0.37245687396558935,-2.319598751834845,-1.5610260584978732,-0.5514158070511281,0.6307202894298104,1.0347986607008228,-2.2443204324543533,0.2823653420040172,0.046535908132145865,-0.6043756410767562,1.041469809870061,1.2500671129838168,0.42840769465519624,-1.2933506742022964,-0.6734554444025865,-0.5244895595646906,1
1.4134710433298163,-1.276038568407369,-0.06885570666548224,-0.5668114349093923,-1.1460319826237,0.11870793163925147,3.6574338120907655,0.33497416704591076,1.9883533201621508,0.5005335491973045,-0.8237200391476687,0.29357124221653214,3.8011293943215816,-0.08645420584148653,2.4407204379851954,-4.826183997947331,0.9638655212513725,0.5048270635036358,-0.4372144145844743,0.08462750017401127,-3.991140382801544,-0.5225601029022109,0.24626780182259903,1.0851810075380115,-1.0904444308015595,-1.169509980960565,-0.4948185829102813,0.8920754004615834,0.3651022263486937,-0.6274140675126573,0.8206793464208929,-0.3147832376284324,1.4487524466431705,-1.3918817357999003,-0.20293217484921572,-0.1703231059558336,-2.2281753498406776,0.3899681001661506,0.5962087220543282,-0.2899245895194059,-0.7864385229773083,-1.4137361460413624,-1.1597562625424964,-0.859652735274736,-1.1733192678044189,-0.21918860772413498,0.6465253650078076,1.0127817470822364,0.12238440782422777,0.01979435377741484,-0.4219361468305678,-2.861271862809012,-0.527865848012246,-0.04009177757048174,2.5593400567722555,0.013477185405949943,0.13029362371884212,-0.39462411570513345,-0.6529588315894406,0
2.027076850556804,1.7492939124569726,0.49572647309742296,-1.0610591507945664,1.909848149697838,-1.3946538447480932,0.9169160619505192,5.071768849087419,-2.0376072341227385,-0.9257453281325063,-0.20642920387506472,0.06913623477756886,-3.7177499435093875,-0.0006245837660607545,-1.730296283749924,1.2401885269930675,-2.099107480151014,2.0354259109145465,-1.733725479261448,-0.3697780564210128,1.6521011432162096,-1.052382513979379,0.5992581657318958,1.7328793955425852,-3.0534551978013065,0.5782490313105043,0.026854423864709487,1.0810287973239858,-1.7043406964174115,-1.1970326629258567,0.6874427538830489,0.08947514370670889,0.6694826444309702,0.8654459525001594,-0.2631245432867852,0.3865288980580213,0.37552322185183623,-0.4285504573880061,4.93986538505491,0.038878841132712505,-2.03264731837042,0.7547488252716054,-2.3258090718131714,2.1036744219668013,1.7248959080416988,-1.8868611475159407,0.5561649520621598,0.49789793324597736,1.5197556314001315,2.3211859675509436,-0.12529274336939308,-1.288693916004978,-1.1905319515907942,-1.5998484897421583,-0.3423446122932628,0.3151858437071885,0.5297436248559484,1.066986869436991,0.004242616117032284,0
3.3588216161989153,-0.7079342002776325,2.511128791903278,-3.094651371587931e-05,-0.9799649359146403,-1.3956018339039025,0.957316867927213,-0.828487065435523,1.3899480233838808,0.908477996341421,0.03192002764114117,-0.3639405796745069,-2.8450164455417584,-0.8287011871059735,1.3957922537860232,0.6966690907657522,-2.140656369058658,0.36386494685040804,0.848248555125509,-1.1093451413991304,0.4405907970448042,0.12098916328842545,-1.0144226386737512,-0.031915976492444986,0.9193744275882857,2.3199860903853815,1.5815010658611326,-1.726602144131687,-1.6034537591447848,0.5279412960792065,0.8034935298305996,0.920447782126286,4.873560205147528,1.0000978938772795,1.1747095999197485,1.5083018842929286,0.7674217291815801,0.046546024958054544,1.4684031440569463,-0.8390614409902595,-0.278736738360573,-0.27572703981529956,0.10792347856736106,5.2567498019426075,-2.5616496392378973,1.2036564479724179,-1.6259058290799782,-0.8349859075540849,1.5720308590464893,0.1906281869768698,-1.007242049671214,-0.8428965315690867,0.8874722932602503,-1.3647193156554396,0.004685796693583905,-0.34855627247278437,-1.2593045154123073,2.8663040158275157,0.12810760903579926,0
-3.4169933952130513,0.15597013316295985,-0.5754156033513266,0.6475049634818225,-0.6039451394974691,0.13675904172401437,1.1101933488633622,2.5957077888835784,-2.7386994206418613,-0.9354273702093548,-0.4003180087719999,-0.3974967404364249,3.9600230230685334,0.7035571484635919,-2.2386379972632087,2.188986617361966,2.841077120633606,1.018589491752607,-3.4022873234604405,-0.8884752141718681,2.9930450558928543,-0.937020632775124,0.46533017810353156,0.44419729752657894,-1.9651997893428992,-0.012192223625843143,-4.333815860422204,-1.7790143228653772,-0.6590231980850882,-1.4125706657393977,1.949166100960645,-1.6344047692251518,-0.0913567612982864,0.4735101790620294,1.3094237676006848,-1.2892802538816723,1.443705351118449,0.15361519984310634,-2.3521757912776797,0.4408624478125832,0.1309745730923093,-0.600841702948442,-0.09135748419238118,-0.7748642288563459,0.148906328025774,0.8569153708736245,1.7397952454971857,-0.9006447516929359,2.9253427048066865,-2.0318952141674904,0.1373325701502748,0.3943426547698716,0.7070197251725658,-1.2540935495497518,-0.4138576605714757,-0.9684411198478953,-0.47787222140896873,1.101167437232052,0.18473029734521484,0
-1.211265731143829,2.3321851553176343,0.25427635022263106,0.4456468283543785,1.0653370523032841,-0.5731666260593898,-1.5386281101699486,1.1422617775392905,1.6037784207476464,0.030789969240278617,0.2790076260442299,0.6818847199134113,-1.040866862961672,0.7102418376344473,-0.32793530106731106,-0.41592582592775573,1.787943524019651,0.8454324065845524,1.5123326781907775,2.0178848087711367,-0.06489720605533283,0.6942884039425625,-0.12450543636489239,0.33114871994071043,-0.6174830140414159,0.005460744147508384,1.002805957774551,-1.0976960722764053,3.47562097719445,-0.43112093138458474,-1.2266232983123355,1.2213093293495365,0.889648586753906,0.7328424983071751,0.3940947734265988,-0.4955045971237697,-1.505229106116444,0.27859142623515903,-1.2304345369312928,0.6477208901482416,-0.4734166402296137,-1.7220917055922504,-0.1891563835025054,0.5599099807386247,-1.1761411807139337,-1.8545071159267903,0.23094530652825143,0.1942164234088582,-0.8302187190130574,-0.43268825285387713,0.14390877167425176,-1.9532808229605618,-1.944687806064507,-1.5825351557898844,-0.5878472152835521,-0.18969823475366382,1.8510392302832517,1.3346157200216688,0.02055292728204039,1
-0.11651204396031041,-2.042143903206814,0.3308612685265998,-0.005637050389591086,0.866562632640499,-0.6615842131495661,0.8457932258650942,3.988451305980437,-0.2205099495774576,0.5438398233110211,0.8242128451599837,-0.47143605809085565,0.6782362618219389,0.16616408396637378,0.11420644770616026,-2.0978449095909477,-0.24462343623299282,0.8484733505155595,3.556640265728002,2.128180236051026,4.757743393918375,-1.3824357373574765,1.216477900945316,0.07512537648165178,4.14828872223376,-1.2330897190783163,-0.5302899934593842,-0.9212313812439614,-3.3915975546261743,-0.9742707135809172,-0.9213962658198349,0.36279494360939313,0.4100770063672934,2.8123171325331877,0.872279457158727,-1.0572455495788802,-1.8251914846352337,0.4963546519813949,-3.3642981251534474,1.3564214588262784,2.825495878694968,-0.009465389385384104,-4.350101174439674,3.9085820682724757,0.04996220516116276,2.578134621280366,-1.1512222929956162,-1.2335320824843374,-0.15742458058965708,0.11471887807018358,-0.5625097863475053,1.2302432081358963,-1.0575555386981472,-0.06874102183830796,0.03614309405782229,0.5647311633961164,0.8733160036121963,-1.3389593366572095,-1.1700434692194304,1
2.499338310323802,0.21838723077604094,-0.4737027405093721,0.7258725519610693,-0.26837769270122774,0.40715116226048376,0.06345679673540419,4.68666140572755,3.675405455028743,-0.5696395088905392,1.2343652226812833,0.33323639465150645,3.0950109216503714,-1.5588632449423805,1.2004759033604522,1.867405239350289,-2.2991905024709656,-0.7130824246615944,-4.46839904781654,-0.38293966820177167,1.3800040504926452,2.6472045109724345,0.16280468508142087,1.3982937917463536,-2.889151682066411,-2.545026241996001,-0.07292694862483375,0.5505705047009184,-0.0742744130331051,-2.3554734661792502,0.33678729739875524,-1.1392362114308583,0.8577458109222227,0.5193787830362848,-1.0602886377547283,-1.104167569813509,-1.6105336185623587,0.2758961501813962,2.26897392712955,-0.31329941235576564,0.8911773642032522,-0.7106476501732316,-1.9479095224262908,-0.17522887404107054,-1.834722865137532,-1.4187718863520224,-1.333743977104722,1.7789193898380586,0.12479262137153008,-0.7717992153737231,0.4160571106096211,0.1702834932966326,-0.2770152459974875,0.8689565042696401,0.8071791500464081,-0.5370773027888092,-1.472564018618379,-0.32745236055508176,-1.2724716193904926,1
-2.7552293425367234,2.8462935531719973,2.058208315102924,-0.4286720105943917,0.5930376001941362,-0.20236815630039523,7.220870121671948,3.0635173139233602,-0.41543748752670284,-1.6498313793337265,-1.8079916933351246,0.3254597962826039,-2.261676260004229,-1.8448751501320413,-1.5318122985248648,-2.1765295308639803,2.6465593870666813,0.3452886618379147,0.5112007744208962,2.7139939844570167,0.37333467441654133,-1.179565777671084,1.3672065329104972,0.6260398133474244,-1.8380258471579203,-0.9179382674182961,-1.2318140653065612,-2.227811122725411,1.2623853136918726,1.6560863082830934,-2.1452986639253826,1.075683448217863,-1.0069645230248851,-0.774687777483479,-0.5953402923827407,-1.2766089845328314,0.186762218772333,-0.9844500937294691,0.8569407242938025,0.4384984008058202,-0.7567897346304048,-0.6735650606820552,-1.1688391878785747,1.4062305279106004,0.8465224992618207,-2.1774581674012836,0.5731032891887828,0.8858853064189104,-1.889511595770771,0.5780650604257334,-0.3381322963476223,0.5371266434092201,-0.929911781637492,-3.4850316830378563,-1.2546962938865895,0.40734161421005954,0.5469422819509059,-1.4212942819228729,0.34906131951336017,1
-3.5044887270880736,-0.05560492250434047,-1.5110308700099429,0.31057193356573615,-0.10597351557127835,-0.200244592094795,-0.4265123497836795,2.670848701157534,-1.288906676572568,1.4589879268720753,-0.22589482437643615,0.9354180180148857,3.124403494423361,-4.101432930507796,-1.7458225742452727,1.0024181486721053,-0.05469767243564899,0.9867418663746109,-1.2980131950178544,0.48142079509285374,-0.06575894236449742,1.518421354274673,0.5373591228065832,0.593306785563438,-0.5437042865442427,-0.9282247131924792,-0.35117466027287164,0.9421723050176465,-0.38654394030229966,0.6069860909019138,2.546483948180258,1.26678000694673,-0.029262884309376347,1.666096930645041,-0.7607434324670097,-2.1324518761895415,-1.420025734961281,-2.2282791995419755,-0.814039189444389,-0.06907113137404038,2.416083630357912,0.545066651339297,-0.21739423172853156,1.621771868746832,-2.8886502740051347,0.20068974876147583,0.5130958394233915,-1.3340715677019843,1.453023762444367,1.0039153611830907,-0.6616553368300186,1.0400819049456396,3.2418009427909924,-0.28973513281968566,-0.16947683852368434,0.36713824235627734,-1.4090893188541438,1.2955556289108041,-0.42984430988758343,1
